Feature,Coefficient,Absolute_Importance
categorical__charging_start_time_11-01-2025 05:39,-1.247919743830043,1.247919743830043
categorical__arrival_time_11-01-2025 05:30,-1.247919743830043,1.247919743830043
categorical__timestamp_11-01-2025 05:30,-1.247919743830043,1.247919743830043
categorical__charging_start_time_13-03-2025 04:15,1.247840554967177,1.247840554967177
categorical__timestamp_13-03-2025 04:15,1.247840554967177,1.247840554967177
categorical__arrival_time_13-03-2025 04:15,1.247840554967177,1.247840554967177
categorical__timestamp_27-01-2025 20:30,-1.2477620783246082,1.2477620783246082
categorical__arrival_time_27-01-2025 20:30,-1.2477620783246082,1.2477620783246082
categorical__charging_start_time_27-01-2025 20:40,-1.2477620783246082,1.2477620783246082
categorical__arrival_time_19-03-2025 09:30,1.2476072119816939,1.2476072119816939
categorical__timestamp_19-03-2025 09:30,1.2476072119816939,1.2476072119816939
categorical__charging_start_time_19-03-2025 09:41,1.2476072119816939,1.2476072119816939
categorical__charging_start_time_14-02-2025 15:19,-1.2472855220083094,1.2472855220083094
categorical__arrival_time_14-02-2025 15:15,-1.2472855220083094,1.2472855220083094
categorical__timestamp_14-02-2025 15:15,-1.2472855220083094,1.2472855220083094
categorical__timestamp_16-02-2025 01:15,-1.2468295750099048,1.2468295750099048
categorical__arrival_time_16-02-2025 01:15,-1.2468295750099048,1.2468295750099048
categorical__charging_start_time_16-02-2025 01:24,-1.2468295750099048,1.2468295750099048
categorical__charging_start_time_22-02-2025 00:37,-1.2464591403451266,1.2464591403451266
categorical__arrival_time_22-02-2025 00:30,-1.2464591403451266,1.2464591403451266
categorical__timestamp_22-02-2025 00:30,-1.2464591403451266,1.2464591403451266
categorical__charging_start_time_10-02-2025 01:38,-1.2463709232667064,1.2463709232667064
categorical__timestamp_10-02-2025 01:30,-1.2463709232667064,1.2463709232667064
categorical__arrival_time_10-02-2025 01:30,-1.2463709232667064,1.2463709232667064
categorical__arrival_time_28-03-2025 14:00,1.2461026191462186,1.2461026191462186
categorical__timestamp_28-03-2025 14:00,1.2461026191462186,1.2461026191462186
categorical__charging_start_time_28-03-2025 14:07,1.2461026191462186,1.2461026191462186
categorical__charging_start_time_09-02-2025 12:38,1.2460217335678534,1.2460217335678534
categorical__arrival_time_09-02-2025 12:30,1.2460217335678534,1.2460217335678534
categorical__timestamp_09-02-2025 12:30,1.2460217335678534,1.2460217335678534
categorical__charging_start_time_03-01-2025 12:10,1.2451502009383322,1.2451502009383322
categorical__timestamp_03-01-2025 12:00,1.2451502009383322,1.2451502009383322
categorical__arrival_time_03-01-2025 12:00,1.2451502009383322,1.2451502009383322
categorical__charging_start_time_15-02-2025 01:23,1.2446785816293002,1.2446785816293002
categorical__timestamp_15-02-2025 01:15,1.2446785816293002,1.2446785816293002
categorical__arrival_time_15-02-2025 01:15,1.2446785816293002,1.2446785816293002
categorical__arrival_time_16-01-2025 21:15,-1.2438420663945418,1.2438420663945418
categorical__timestamp_16-01-2025 21:15,-1.2438420663945418,1.2438420663945418
categorical__charging_start_time_16-01-2025 21:25,-1.2438420663945418,1.2438420663945418
categorical__timestamp_11-01-2025 08:00,-1.2438085034223758,1.2438085034223758
categorical__charging_start_time_11-01-2025 08:08,-1.2438085034223758,1.2438085034223758
categorical__arrival_time_11-01-2025 08:00,-1.2438085034223758,1.2438085034223758
categorical__arrival_time_25-03-2025 03:00,1.2435686320451294,1.2435686320451294
categorical__charging_start_time_25-03-2025 03:08,1.2435686320451294,1.2435686320451294
categorical__timestamp_25-03-2025 03:00,1.2435686320451294,1.2435686320451294
categorical__arrival_time_29-01-2025 20:00,-1.2431756306817117,1.2431756306817117
categorical__charging_start_time_29-01-2025 20:00,-1.2431756306817117,1.2431756306817117
categorical__timestamp_29-01-2025 20:00,-1.2431756306817117,1.2431756306817117
categorical__timestamp_16-02-2025 04:00,1.2430440276751467,1.2430440276751467
categorical__charging_start_time_16-02-2025 04:12,1.2430440276751467,1.2430440276751467
categorical__arrival_time_16-02-2025 04:00,1.2430440276751467,1.2430440276751467
categorical__charging_start_time_02-02-2025 19:35,1.2421050453113014,1.2421050453113014
categorical__timestamp_02-02-2025 19:30,1.2421050453113014,1.2421050453113014
categorical__arrival_time_02-02-2025 19:30,1.2421050453113014,1.2421050453113014
categorical__timestamp_10-01-2025 18:15,-1.2416077557853913,1.2416077557853913
categorical__charging_start_time_10-01-2025 18:19,-1.2416077557853913,1.2416077557853913
categorical__arrival_time_10-01-2025 18:15,-1.2416077557853913,1.2416077557853913
categorical__charging_start_time_05-02-2025 23:12,-1.2413121283661548,1.2413121283661548
categorical__timestamp_05-02-2025 23:00,-1.2413121283661548,1.2413121283661548
categorical__arrival_time_05-02-2025 23:00,-1.2413121283661548,1.2413121283661548
categorical__arrival_time_02-01-2025 12:30,-1.2404406088593551,1.2404406088593551
categorical__charging_start_time_02-01-2025 12:33,-1.2404406088593551,1.2404406088593551
categorical__timestamp_02-01-2025 12:30,-1.2404406088593551,1.2404406088593551
categorical__arrival_time_13-01-2025 03:15,1.2386123828195645,1.2386123828195645
categorical__charging_start_time_13-01-2025 03:24,1.2386123828195645,1.2386123828195645
categorical__timestamp_13-01-2025 03:15,1.2386123828195645,1.2386123828195645
categorical__arrival_time_03-02-2025 08:15,-1.238444007037983,1.238444007037983
categorical__timestamp_03-02-2025 08:15,-1.238444007037983,1.238444007037983
categorical__charging_start_time_03-02-2025 08:22,-1.238444007037983,1.238444007037983
categorical__charging_start_time_02-02-2025 20:50,-1.2372560856839816,1.2372560856839816
categorical__timestamp_02-02-2025 20:45,-1.2372560856839816,1.2372560856839816
categorical__arrival_time_02-02-2025 20:45,-1.2372560856839816,1.2372560856839816
categorical__charging_start_time_07-01-2025 17:20,-1.2372210313870327,1.2372210313870327
categorical__arrival_time_07-01-2025 17:15,-1.2372210313870327,1.2372210313870327
categorical__timestamp_07-01-2025 17:15,-1.2372210313870327,1.2372210313870327
categorical__timestamp_21-01-2025 18:15,1.2369827676592042,1.2369827676592042
categorical__arrival_time_21-01-2025 18:15,1.2369827676592042,1.2369827676592042
categorical__charging_start_time_21-01-2025 18:15,1.2369827676592042,1.2369827676592042
categorical__arrival_time_24-02-2025 05:00,1.236819756658364,1.236819756658364
categorical__timestamp_24-02-2025 05:00,1.236819756658364,1.236819756658364
categorical__charging_start_time_24-02-2025 05:11,1.236819756658364,1.236819756658364
categorical__charging_start_time_26-03-2025 00:31,1.2347269779494694,1.2347269779494694
categorical__timestamp_26-03-2025 00:30,1.2347269779494694,1.2347269779494694
categorical__arrival_time_26-03-2025 00:30,1.2347269779494694,1.2347269779494694
categorical__timestamp_25-01-2025 23:00,-1.234586744642004,1.234586744642004
categorical__charging_start_time_25-01-2025 23:10,-1.234586744642004,1.234586744642004
categorical__arrival_time_25-01-2025 23:00,-1.234586744642004,1.234586744642004
categorical__arrival_time_21-02-2025 04:45,-1.23420612149518,1.23420612149518
categorical__charging_start_time_21-02-2025 04:51,-1.23420612149518,1.23420612149518
categorical__timestamp_21-02-2025 04:45,-1.23420612149518,1.23420612149518
categorical__timestamp_09-03-2025 22:15,1.2338431381492934,1.2338431381492934
categorical__charging_start_time_09-03-2025 22:21,1.2338431381492934,1.2338431381492934
categorical__arrival_time_09-03-2025 22:15,1.2338431381492934,1.2338431381492934
categorical__charging_start_time_13-01-2025 21:09,1.2334972841996643,1.2334972841996643
categorical__arrival_time_13-01-2025 21:00,1.2334972841996643,1.2334972841996643
categorical__timestamp_13-01-2025 21:00,1.2334972841996643,1.2334972841996643
categorical__charging_start_time_09-02-2025 07:18,1.2329764253405846,1.2329764253405846
categorical__timestamp_09-02-2025 07:15,1.2329764253405846,1.2329764253405846
categorical__arrival_time_09-02-2025 07:15,1.2329764253405846,1.2329764253405846
categorical__charging_start_time_28-02-2025 06:25,1.2328824338359095,1.2328824338359095
categorical__timestamp_28-02-2025 06:15,1.2328824338359095,1.2328824338359095
categorical__arrival_time_28-02-2025 06:15,1.2328824338359095,1.2328824338359095
categorical__timestamp_06-03-2025 13:00,-1.2321772373168254,1.2321772373168254
categorical__arrival_time_06-03-2025 13:00,-1.2321772373168254,1.2321772373168254
categorical__charging_start_time_06-03-2025 13:11,-1.2321772373168254,1.2321772373168254
categorical__arrival_time_20-02-2025 21:45,-1.231698467508867,1.231698467508867
categorical__charging_start_time_20-02-2025 21:56,-1.231698467508867,1.231698467508867
categorical__timestamp_20-02-2025 21:45,-1.231698467508867,1.231698467508867
categorical__timestamp_19-01-2025 03:00,1.2314962733713646,1.2314962733713646
categorical__charging_start_time_19-01-2025 03:12,1.2314962733713646,1.2314962733713646
categorical__arrival_time_19-01-2025 03:00,1.2314962733713646,1.2314962733713646
categorical__arrival_time_15-01-2025 00:45,-1.2314602214976291,1.2314602214976291
categorical__timestamp_15-01-2025 00:45,-1.2314602214976291,1.2314602214976291
categorical__charging_start_time_15-01-2025 00:49,-1.2314602214976291,1.2314602214976291
categorical__charging_start_time_07-01-2025 23:20,-1.2311247226089799,1.2311247226089799
categorical__arrival_time_07-01-2025 23:15,-1.2311247226089799,1.2311247226089799
categorical__timestamp_07-01-2025 23:15,-1.2311247226089799,1.2311247226089799
categorical__charging_start_time_09-02-2025 18:13,1.2310546529685251,1.2310546529685251
categorical__arrival_time_09-02-2025 18:00,1.2310546529685251,1.2310546529685251
categorical__timestamp_09-02-2025 18:00,1.2310546529685251,1.2310546529685251
categorical__arrival_time_25-01-2025 21:30,1.2307839434698455,1.2307839434698455
categorical__charging_start_time_25-01-2025 21:43,1.2307839434698455,1.2307839434698455
categorical__timestamp_25-01-2025 21:30,1.2307839434698455,1.2307839434698455
categorical__timestamp_08-03-2025 21:45,-1.230749234490073,1.230749234490073
categorical__arrival_time_08-03-2025 21:45,-1.230749234490073,1.230749234490073
categorical__charging_start_time_08-03-2025 21:54,-1.230749234490073,1.230749234490073
categorical__arrival_time_11-01-2025 16:00,-1.230542957188548,1.230542957188548
categorical__charging_start_time_11-01-2025 16:06,-1.230542957188548,1.230542957188548
categorical__timestamp_11-01-2025 16:00,-1.230542957188548,1.230542957188548
categorical__timestamp_10-02-2025 21:45,-1.2304187667039101,1.2304187667039101
categorical__arrival_time_10-02-2025 21:45,-1.2304187667039101,1.2304187667039101
categorical__charging_start_time_10-02-2025 21:55,-1.2304187667039101,1.2304187667039101
categorical__charging_start_time_28-03-2025 14:43,-1.230381212031607,1.230381212031607
categorical__timestamp_28-03-2025 14:30,-1.230381212031607,1.230381212031607
categorical__arrival_time_28-03-2025 14:30,-1.230381212031607,1.230381212031607
categorical__charging_start_time_06-01-2025 01:20,1.2298766678645126,1.2298766678645126
categorical__timestamp_06-01-2025 01:15,1.2298766678645126,1.2298766678645126
categorical__arrival_time_06-01-2025 01:15,1.2298766678645126,1.2298766678645126
categorical__arrival_time_17-03-2025 09:15,1.2296389320849765,1.2296389320849765
categorical__timestamp_17-03-2025 09:15,1.2296389320849765,1.2296389320849765
categorical__charging_start_time_17-03-2025 09:22,1.2296389320849765,1.2296389320849765
categorical__arrival_time_18-03-2025 15:15,1.2294682406470692,1.2294682406470692
categorical__timestamp_18-03-2025 15:15,1.2294682406470692,1.2294682406470692
categorical__charging_start_time_18-03-2025 15:26,1.2294682406470692,1.2294682406470692
categorical__charging_start_time_09-02-2025 03:26,1.2293431132231998,1.2293431132231998
categorical__arrival_time_09-02-2025 03:15,1.2293431132231998,1.2293431132231998
categorical__timestamp_09-02-2025 03:15,1.2293431132231998,1.2293431132231998
categorical__charging_start_time_02-02-2025 03:20,-1.2291998143529828,1.2291998143529828
categorical__timestamp_02-02-2025 03:15,-1.2291998143529828,1.2291998143529828
categorical__arrival_time_02-02-2025 03:15,-1.2291998143529828,1.2291998143529828
categorical__arrival_time_15-03-2025 00:30,1.2289691543332066,1.2289691543332066
categorical__charging_start_time_15-03-2025 00:37,1.2289691543332066,1.2289691543332066
categorical__timestamp_15-03-2025 00:30,1.2289691543332066,1.2289691543332066
categorical__charging_start_time_02-02-2025 09:37,-1.2289669931998133,1.2289669931998133
categorical__arrival_time_02-02-2025 09:30,-1.2289669931998133,1.2289669931998133
categorical__timestamp_02-02-2025 09:30,-1.2289669931998133,1.2289669931998133
categorical__arrival_time_23-02-2025 06:45,1.2287521526188558,1.2287521526188558
categorical__timestamp_23-02-2025 06:45,1.2287521526188558,1.2287521526188558
categorical__charging_start_time_23-02-2025 06:45,1.2287521526188558,1.2287521526188558
categorical__arrival_time_18-02-2025 05:45,1.2286812811780887,1.2286812811780887
categorical__timestamp_18-02-2025 05:45,1.2286812811780887,1.2286812811780887
categorical__charging_start_time_18-02-2025 05:57,1.2286812811780887,1.2286812811780887
categorical__timestamp_22-01-2025 10:15,-1.228613423505933,1.228613423505933
categorical__arrival_time_22-01-2025 10:15,-1.228613423505933,1.228613423505933
categorical__charging_start_time_22-01-2025 10:23,-1.228613423505933,1.228613423505933
categorical__arrival_time_19-02-2025 16:45,1.2277730303880763,1.2277730303880763
categorical__charging_start_time_19-02-2025 16:53,1.2277730303880763,1.2277730303880763
categorical__timestamp_19-02-2025 16:45,1.2277730303880763,1.2277730303880763
categorical__timestamp_24-03-2025 08:15,-1.2275763205859083,1.2275763205859083
categorical__arrival_time_24-03-2025 08:15,-1.2275763205859083,1.2275763205859083
categorical__charging_start_time_24-03-2025 08:25,-1.2275763205859083,1.2275763205859083
categorical__arrival_time_07-03-2025 11:45,1.2269083248783883,1.2269083248783883
categorical__charging_start_time_07-03-2025 11:58,1.2269083248783883,1.2269083248783883
categorical__timestamp_07-03-2025 11:45,1.2269083248783883,1.2269083248783883
categorical__timestamp_17-01-2025 01:30,1.2268769283116312,1.2268769283116312
categorical__arrival_time_17-01-2025 01:30,1.2268769283116312,1.2268769283116312
categorical__charging_start_time_17-01-2025 01:36,1.2268769283116312,1.2268769283116312
categorical__charging_start_time_18-02-2025 22:52,1.2267085939579156,1.2267085939579156
categorical__arrival_time_18-02-2025 22:45,1.2267085939579156,1.2267085939579156
categorical__timestamp_18-02-2025 22:45,1.2267085939579156,1.2267085939579156
categorical__timestamp_17-03-2025 18:00,-1.226324368106893,1.226324368106893
categorical__arrival_time_17-03-2025 18:00,-1.226324368106893,1.226324368106893
categorical__charging_start_time_17-03-2025 18:06,-1.226324368106893,1.226324368106893
categorical__charging_start_time_26-03-2025 01:37,1.2258910922932975,1.2258910922932975
categorical__timestamp_26-03-2025 01:30,1.2258910922932975,1.2258910922932975
categorical__arrival_time_26-03-2025 01:30,1.2258910922932975,1.2258910922932975
categorical__arrival_time_27-01-2025 15:15,-1.2257830178109104,1.2257830178109104
categorical__charging_start_time_27-01-2025 15:28,-1.2257830178109104,1.2257830178109104
categorical__timestamp_27-01-2025 15:15,-1.2257830178109104,1.2257830178109104
categorical__timestamp_10-02-2025 01:15,1.225336970114946,1.225336970114946
categorical__charging_start_time_10-02-2025 01:26,1.225336970114946,1.225336970114946
categorical__arrival_time_10-02-2025 01:15,1.225336970114946,1.225336970114946
categorical__charging_start_time_07-02-2025 17:53,-1.225091287580278,1.225091287580278
categorical__timestamp_07-02-2025 17:45,-1.225091287580278,1.225091287580278
categorical__arrival_time_07-02-2025 17:45,-1.225091287580278,1.225091287580278
categorical__timestamp_11-03-2025 09:30,-1.2250595028441083,1.2250595028441083
categorical__arrival_time_11-03-2025 09:30,-1.2250595028441083,1.2250595028441083
categorical__charging_start_time_11-03-2025 09:35,-1.2250595028441083,1.2250595028441083
